path_number	feature_type	feature	feature_id	coordinate	column_order	cell_type	primer	raw_value
2	exon	E3	P2:E3	chr13:58956199-58956504	4	EX_thalamus	poly(dT)	0.9200376847435672
2	exon	E3	P2:E3	chr13:58956199-58956504	4	INH_medium_spiny	poly(dT)	0.6412895836587109
2	exon	E3	P2:E3	chr13:58956199-58956504	4	INH_midbrain	poly(dT)	0.5717886593193011
2	exon	E3	P2:E3	chr13:58956199-58956504	4	INH_migrating_interneuron	poly(dT)	0.4248971567214491
3	path	P3	P3:path		5	ASC	poly(dT)	0.4795373393362807
3	path	P3	P3:path		5	EX_cerebellum_granule	poly(dT)	0.3529233298643112
3	path	P3	P3:path		5	EX_cortical	poly(dT)	0.2550451229520333
3	path	P3	P3:path		5	EX_hippocampus_pyramidal	poly(dT)	0.3037584847599503
3	path	P3	P3:path		5	EX_thalamus	poly(dT)	0.3131629702549481
3	path	P3	P3:path		5	INH_medium_spiny	poly(dT)	0.2848603707206025
3	path	P3	P3:path		5	INH_midbrain	poly(dT)	0.2773347035766282
3	path	P3	P3:path		5	INH_migrating_interneuron	poly(dT)	0.2795233002053063
3	exon	E2	P3:E2	chr13:58956095-58956504	6	ASC	poly(dT)	0.2237406503515747
3	exon	E2	P3:E2	chr13:58956095-58956504	6	EX_cerebellum_granule	poly(dT)	0.2123679484396277
3	exon	E2	P3:E2	chr13:58956095-58956504	6	EX_cortical	poly(dT)	0.4598343842690395
3	exon	E2	P3:E2	chr13:58956095-58956504	6	EX_hippocampus_pyramidal	poly(dT)	1.0
3	exon	E2	P3:E2	chr13:58956095-58956504	6	EX_thalamus	poly(dT)	0.6866622720281256
3	exon	E2	P3:E2	chr13:58956095-58956504	6	INH_medium_spiny	poly(dT)	0.4786210063404037
3	exon	E2	P3:E2	chr13:58956095-58956504	6	INH_midbrain	poly(dT)	0.4287859416999862
3	exon	E2	P3:E2	chr13:58956095-58956504	6	INH_migrating_interneuron	poly(dT)	0.3171183657482034
1	path	P1	P1:path		0	ASC	random hexamer	0.3283444779846866
1	path	P1	P1:path		0	EX_cerebellum_granule	random hexamer	0.2568013027557131
1	path	P1	P1:path		0	EX_cortical	random hexamer	0.3923864000268498
1	path	P1	P1:path		0	EX_hippocampus_pyramidal	random hexamer	0.3342606147572129
1	path	P1	P1:path		0	EX_thalamus	random hexamer	0.3444612844494756
1	path	P1	P1:path		0	INH_medium_spiny	random hexamer	0.364385589684368
1	path	P1	P1:path		0	INH_midbrain	random hexamer	0.35490622338473
1	path	P1	P1:path		0	INH_migrating_interneuron	random hexamer	0.3630795418718818
2	path	P2	P2:path		1	ASC	random hexamer	0.1921181826790326
2	path	P2	P2:path		1	EX_cerebellum_granule	random hexamer	0.3902753673799756
2	path	P2	P2:path		1	EX_cortical	random hexamer	0.3525684770211168
2	path	P2	P2:path		1	EX_hippocampus_pyramidal	random hexamer	0.3619809004828366
2	path	P2	P2:path		1	EX_thalamus	random hexamer	0.3423757452955761
2	path	P2	P2:path		1	INH_medium_spiny	random hexamer	0.3507540395950295
2	path	P2	P2:path		1	INH_midbrain	random hexamer	0.3677590730386417
2	path	P2	P2:path		1	INH_migrating_interneuron	random hexamer	0.3573971579228118
2	exon	E1	P2:E1	chr13:58955511-58955827	2	ASC	random hexamer	0.3021374470875366
2	exon	E1	P2:E1	chr13:58955511-58955827	2	EX_cerebellum_granule	random hexamer	0.453053544180415
2	exon	E1	P2:E1	chr13:58955511-58955827	2	EX_cortical	random hexamer	0.4656033639929582
2	exon	E1	P2:E1	chr13:58955511-58955827	2	EX_hippocampus_pyramidal	random hexamer	0.3433650844814387
2	exon	E1	P2:E1	chr13:58955511-58955827	2	EX_thalamus	random hexamer	0.2907940761330553
2	exon	E1	P2:E1	chr13:58955511-58955827	2	INH_medium_spiny	random hexamer	0.4738107291212461
2	exon	E1	P2:E1	chr13:58955511-58955827	2	INH_midbrain	random hexamer	0.4724401617237269
2	exon	E1	P2:E1	chr13:58955511-58955827	2	INH_migrating_interneuron	random hexamer	0.2271423424360713
2	junction	J1	P2:J1	chr13:58955828-58956199	3	ASC	random hexamer	0.9404761904761904
2	junction	J1	P2:J1	chr13:58955828-58956199	3	EX_cerebellum_granule	random hexamer	0.7692307692307693
2	junction	J1	P2:J1	chr13:58955828-58956199	3	EX_cortical	random hexamer	0.9237536656891496
2	junction	J1	P2:J1	chr13:58955828-58956199	3	EX_hippocampus_pyramidal	random hexamer	1.0
2	junction	J1	P2:J1	chr13:58955828-58956199	3	EX_thalamus	random hexamer	0.8
2	junction	J1	P2:J1	chr13:58955828-58956199	3	INH_medium_spiny	random hexamer	0.925925925925926
2	junction	J1	P2:J1	chr13:58955828-58956199	3	INH_midbrain	random hexamer	0.922077922077922
2	junction	J1	P2:J1	chr13:58955828-58956199	3	INH_migrating_interneuron	random hexamer	0.7796610169491526
2	exon	E3	P2:E3	chr13:58956199-58956504	4	ASC	random hexamer	0.5215720598477124
2	exon	E3	P2:E3	chr13:58956199-58956504	4	EX_cerebellum_granule	random hexamer	0.8048541053848439
2	exon	E3	P2:E3	chr13:58956199-58956504	4	EX_cortical	random hexamer	0.6751383840052875
2	exon	E3	P2:E3	chr13:58956199-58956504	4	EX_hippocampus_pyramidal	random hexamer	0.5429231547364751
2	exon	E3	P2:E3	chr13:58956199-58956504	4	EX_thalamus	random hexamer	0.4121652182619834
2	exon	E3	P2:E3	chr13:58956199-58956504	4	INH_medium_spiny	random hexamer	0.6350456456389835
2	exon	E3	P2:E3	chr13:58956199-58956504	4	INH_midbrain	random hexamer	0.6811140991691825
2	exon	E3	P2:E3	chr13:58956199-58956504	4	INH_migrating_interneuron	random hexamer	0.3612285352630699
3	path	P3	P3:path		5	ASC	random hexamer	0.4795373393362807
3	path	P3	P3:path		5	EX_cerebellum_granule	random hexamer	0.3529233298643112
3	path	P3	P3:path		5	EX_cortical	random hexamer	0.2550451229520333
3	path	P3	P3:path		5	EX_hippocampus_pyramidal	random hexamer	0.3037584847599503
3	path	P3	P3:path		5	EX_thalamus	random hexamer	0.3131629702549481
3	path	P3	P3:path		5	INH_medium_spiny	random hexamer	0.2848603707206025
3	path	P3	P3:path		5	INH_midbrain	random hexamer	0.2773347035766282
3	path	P3	P3:path		5	INH_migrating_interneuron	random hexamer	0.2795233002053063
3	exon	E2	P3:E2	chr13:58956095-58956504	6	ASC	random hexamer	0.3904587580519207
3	exon	E2	P3:E2	chr13:58956095-58956504	6	EX_cerebellum_granule	random hexamer	0.6006959908482006
3	exon	E2	P3:E2	chr13:58956095-58956504	6	EX_cortical	random hexamer	0.5038837695258975
3	exon	E2	P3:E2	chr13:58956095-58956504	6	EX_hippocampus_pyramidal	random hexamer	0.4052060618277107
3	exon	E2	P3:E2	chr13:58956095-58956504	6	EX_thalamus	random hexamer	0.3076159921662608
3	exon	E2	P3:E2	chr13:58956095-58956504	6	INH_medium_spiny	random hexamer	0.4739608965012901
3	exon	E2	P3:E2	chr13:58956095-58956504	6	INH_midbrain	random hexamer	0.5083436935262678
3	exon	E2	P3:E2	chr13:58956095-58956504	6	INH_migrating_interneuron	random hexamer	0.2695998336353644
